"","year","id.land.use","land.use","Hutan.lahan.kering.primer","Hutan.lahan.kering.sekunder...bekas.tebangan","Hutan.rawa.primer","Hutan.rawa.sekunder","Hutan.mangrove.primer","Hutan.mangrove.sekunder","Hutan.tanaman","Perkebunan","Semak.belukar","Semak.belukar.rawa","Savanna...Padang.rumput","Pertanian.lahan.kering","Pertanian.lahan.kering..campur.semak...kebun.campur","Sawah","Tambak","Pemukiman","Transmigrasi","Lahan.terbuka","Pertambangan","Tubuh.air","Rawa","Awan","Bandara"
"Pertanian.lahan.kering6",2022,"12","Pertanian.lahan.kering",0,0,0,0,0,0,49470.5494304509,0,390.76214499175,0,0,808930.751713671,66032.6536878299,66880.265234667,6715.057268566,9706.34248432417,0,37.0795485176059,711.5626400865,2595.97063616924,0,0,14.0697606303002
"Pertanian.lahan.kering..campur.semak...kebun.campur6",2022,"13","Pertanian.lahan.kering..campur.semak...kebun.campur",0,20499.6463727307,0,0,0,0,2034.9533684449,4584.13303637657,0,0,0,70346.5584114388,676565.478305357,63185.980434676,0,8588.46508533849,0,0,0,0,0,0,0
"Sawah6",2022,"14","Sawah",0,0,0,0,0,0,16400.4789037128,14630.7129198698,0,0,0,72574.6746425568,65529.0205608226,721833.201460526,0,9961.05767879877,0,1062.25508261116,0,300.100576760415,0,0,0
"Tambak6",2022,"15","Tambak",0,0,0,0,0,0,0,0,0,0,0,0,0,10155.9750497879,40623.9001991512,0,0,0,0,0,0,0,0
"Pemukiman6",2022,"16","Pemukiman",0,0,0,0,0,0,0,0,0,0,0,19857.1895397984,13124.9669767764,11441.2686178959,0,177687.986528234,0,0,0,0,0,0,0
"Transmigrasi6",2022,"17","Transmigrasi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lahan.terbuka6",2022,"18","Lahan.terbuka",0,0,0,0,0,0,0,0,0,0,0,0,1745.46538172212,0,0,0,0,6981.86152688777,0,0,0,0,0
"Pertambangan6",2022,"19","Pertambangan",0,0,0,0,0,0,0,0,0,0,0,451.638473342261,0,0,0,0,0,0,1806.55389336944,0,0,0,0
"Tubuh.air6",2022,"20","Tubuh.air",0,0,0,0,0,0,0,1697.30363177434,0,0,0,2824.89263782267,0,0,0,0,0,0,0,18088.7850783871,0,0,0
"Rawa6",2022,"21","Rawa",0,0,0,0,0,1.1734624026858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6765648464425,0,0
"Awan6",2022,"22","Awan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bandara6",2022,"23","Bandara",0,0,0,0,0,0,0,0,0,0,0,37.5193356867067,0,0,0,0,0,0,0,0,0,0,150.077342746747
"Hutan.lahan.kering.primer7",2023,"1","Hutan.lahan.kering.primer",9687.12689969297,0,0,0,0,0,0,0,0,0,0,0,705.538650383391,0,0,0,0,0,0,0,0,0,0
"Hutan.lahan.kering.sekunder...bekas.tebangan7",2023,"2","Hutan.lahan.kering.sekunder...bekas.tebangan",0,98506.4377777154,0,0,0,0,0,0,0,0,0,17300.642613611,9329.39335289369,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.primer7",2023,"3","Hutan.rawa.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.sekunder7",2023,"4","Hutan.rawa.sekunder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.primer7",2023,"5","Hutan.mangrove.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.sekunder7",2023,"6","Hutan.mangrove.sekunder",0,0,0,0,0,740.808440610708,0,0,0,0,0,0,0,0,0,56.8600891959322,0,0,0,0,0,0,0
"Hutan.tanaman7",2023,"7","Hutan.tanaman",0,0,0,0,0,0,303586.339375332,0,0,0,0,30922.4500894877,23771.1001257392,23854.4308335632,0,0,0,0,0,0,0,0,0
"Perkebunan7",2023,"8","Perkebunan",0,0,0,0,0,0,0,101274.122893126,0,0,0,12033.3399778997,6901.76291609598,6384.91886492791,0,0,0,0,0,0,0,0,0
"Semak.belukar7",2023,"9","Semak.belukar",0,0,0,0,0,0,0,0,2039.227566475,0,0,0,524.469154823168,0,0,0,0,0,0,0,0,0,0
"Semak.belukar.rawa7",2023,"10","Semak.belukar.rawa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Savanna...Padang.rumput7",2023,"11","Savanna...Padang.rumput",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pertanian.lahan.kering7",2023,"12","Pertanian.lahan.kering",0,0,0,0,0,0,48351.8427069559,0,343.986499222185,0,0,828901.356389547,70247.7363283324,69947.299686394,6004.08359711355,8822.53733735895,0,508.002757692811,834.187728420235,2482.91648732488,0,0,12.3110416915151
"Pertanian.lahan.kering..campur.semak...kebun.campur7",2023,"13","Pertanian.lahan.kering..campur.semak...kebun.campur",0,18247.9107688498,0,0,0,0,1467.50427773669,5135.29939495442,0,0,0,74568.5299514425,692497.818181376,66146.9583479385,0,7658.93537007281,0,0,0,0,0,0,0
"Sawah7",2023,"14","Sawah",0,0,0,0,0,0,14762.4283385238,14048.639492797,0,0,0,75640.1362330255,68494.6683540248,725250.669904416,0,7953.92703482488,0,412.868022907947,0,0,0,0,0
"Tambak7",2023,"15","Tambak",0,0,0,0,0,0,0,0,0,0,0,0,0,9467.79149354323,37871.1659741737,0,0,0,0,0,0,0,0
"Pemukiman7",2023,"16","Pemukiman",0,0,0,0,0,0,0,0,0,0,0,19239.9855517783,12396.150486636,9564.62906526031,0,164797.760923079,0,0,0,0,0,0,0
"Transmigrasi7",2023,"17","Transmigrasi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lahan.terbuka7",2023,"18","Lahan.terbuka",0,0,0,0,0,0,0,0,0,0,0,0,1616.2392316031,0,0,0,0,6464.9569264131,0,0,0,0,0
"Pertambangan7",2023,"19","Pertambangan",0,0,0,0,0,0,0,0,0,0,0,503.623306691014,0,0,0,0,0,0,2014.49322676479,0,0,0,0
"Tubuh.air7",2023,"20","Tubuh.air",0,0,0,0,0,0,0,910.030228487294,0,0,0,3286.94102977601,0,0,0,0,0,0,0,16787.8850330535,0,0,0
"Rawa7",2023,"21","Rawa",0,0,0,0,0,1.2628848457698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.41368000066,0,0
"Awan7",2023,"22","Awan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bandara7",2023,"23","Bandara",0,0,0,0,0,0,0,0,0,0,0,32.8294206751561,0,0,0,0,0,0,0,0,0,0,131.317682701734
"Hutan.lahan.kering.primer8",2024,"1","Hutan.lahan.kering.primer",8930.76156740301,0,0,0,0,0,0,0,0,0,0,0,756.365332290013,0,0,0,0,0,0,0,0,0,0
"Hutan.lahan.kering.sekunder...bekas.tebangan8",2024,"2","Hutan.lahan.kering.sekunder...bekas.tebangan",0,91908.0954277818,0,0,0,0,0,0,0,0,0,16503.3534292532,8342.89968952981,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.primer8",2024,"3","Hutan.rawa.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.sekunder8",2024,"4","Hutan.rawa.sekunder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.primer8",2024,"5","Hutan.mangrove.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.sekunder8",2024,"6","Hutan.mangrove.sekunder",0,0,0,0,0,682.928285724316,0,0,0,0,0,0,0,0,0,59.143039732433,0,0,0,0,0,0,0
"Hutan.tanaman8",2024,"7","Hutan.tanaman",0,0,0,0,0,0,292490.897158878,0,0,0,0,30468.1036191144,23171.3214972935,22037.7924232617,0,0,0,0,0,0,0,0,0
"Perkebunan8",2024,"8","Perkebunan",0,0,0,0,0,0,0,97093.3300212614,0,0,0,12160.5998989527,6926.519767767,5187.64232138457,0,0,0,0,0,0,0,0,0
"Semak.belukar8",2024,"9","Semak.belukar",0,0,0,0,0,0,0,0,1895.66721336614,0,0,0,487.546852330521,0,0,0,0,0,0,0,0,0,0
"Semak.belukar.rawa8",2024,"10","Semak.belukar.rawa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Savanna...Padang.rumput8",2024,"11","Savanna...Padang.rumput",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pertanian.lahan.kering8",2024,"12","Pertanian.lahan.kering",0,0,0,0,0,0,47300.2124935249,0,294.502304985406,0,0,849673.608477124,74799.6599776139,73235.2284399727,5279.98077199297,8067.54012938036,0,731.870438233018,986.754288134354,2049.70508044647,0,0,10.7721625249542
"Pertanian.lahan.kering..campur.semak...kebun.campur8",2024,"13","Pertanian.lahan.kering..campur.semak...kebun.campur",0,15861.4533436829,0,0,0,0,890.161847207855,5802.98997566347,0,0,0,78986.2732058457,709105.422884196,69157.2482603492,0,6681.32726496299,0,0,0,0,0,0,0
"Sawah8",2024,"14","Sawah",0,0,0,0,0,0,12938.0278732269,13387.2843028316,0,0,0,78691.0814851509,71412.3898030608,728493.358556836,0,5694.55617493831,0,0,0,0,0,0,0
"Tambak8",2024,"15","Tambak",0,0,0,0,0,0,0,0,0,0,0,0,0,8775.04991425727,35100.1996570297,0,0,0,0,0,0,0,0
"Pemukiman8",2024,"16","Pemukiman",0,0,0,0,0,0,0,0,0,0,0,18645.2796707098,11651.834022517,7561.86438783104,0,151431.042673474,0,0,0,0,0,0,0
"Transmigrasi8",2024,"17","Transmigrasi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lahan.terbuka8",2024,"18","Lahan.terbuka",0,0,0,0,0,0,0,0,0,0,0,0,1477.165541403,0,0,0,0,5908.66216561131,0,0,0,0,0
"Pertambangan8",2024,"19","Pertambangan",0,0,0,0,0,0,0,0,0,0,0,569.736191036663,0,0,0,0,0,0,2278.94476414805,0,0,0,0
"Tubuh.air8",2024,"20","Tubuh.air",0,0,0,0,0,0,0,127.383607050698,0,0,0,3726.77669702501,0,0,0,0,0,0,0,15416.6412163028,0,0,0
"Rawa8",2024,"21","Rawa",0,0,0,0,0,1.35355851992972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0601214806666,0,0
"Awan8",2024,"22","Awan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bandara8",2024,"23","Bandara",0,0,0,0,0,0,0,0,0,0,0,28.7257448784972,0,0,0,0,0,0,0,0,0,0,114.902979514575
"Hutan.lahan.kering.primer9",2025,"1","Hutan.lahan.kering.primer",8122.41723968806,0,0,0,0,0,0,0,0,0,0,0,808.344327714783,0,0,0,0,0,0,0,0,0,0
"Hutan.lahan.kering.sekunder...bekas.tebangan9",2025,"2","Hutan.lahan.kering.sekunder...bekas.tebangan",0,84835.3324394281,0,0,0,0,0,0,0,0,0,15705.5337096513,7228.6826223848,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.primer9",2025,"3","Hutan.rawa.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.sekunder9",2025,"4","Hutan.rawa.sekunder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.primer9",2025,"5","Hutan.mangrove.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.sekunder9",2025,"6","Hutan.mangrove.sekunder",0,0,0,0,0,622.734381725561,0,0,0,0,0,0,0,0,0,61.5474625191564,0,0,0,0,0,0,0
"Hutan.tanaman9",2025,"7","Hutan.tanaman",0,0,0,0,0,0,280932.601159507,0,0,0,0,30095.4667387132,22528.8793614184,20062.3521131984,0,0,0,0,0,0,0,0,0
"Perkebunan9",2025,"8","Perkebunan",0,0,0,0,0,0,0,93127.6934473397,0,0,0,12425.2888799006,6968.03770930004,3889.96787026778,0,0,0,0,0,0,0,0,0
"Semak.belukar9",2025,"9","Semak.belukar",0,0,0,0,0,0,0,0,1742.11482191717,0,0,0,448.054696433565,0,0,0,0,0,0,0,0,0,0
"Semak.belukar.rawa9",2025,"10","Semak.belukar.rawa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Savanna...Padang.rumput9",2025,"11","Savanna...Padang.rumput",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pertanian.lahan.kering9",2025,"12","Pertanian.lahan.kering",0,0,0,0,0,0,46267.5129110086,0,242.161596495484,0,0,871285.697315398,79696.3710227854,76744.4130794251,4540.27601646524,7364.07794009216,0,531.751201378676,1176.78593116711,1595.06576170764,0,0,9.42564316798234
"Pertanian.lahan.kering..campur.semak...kebun.campur9",2025,"13","Pertanian.lahan.kering..campur.semak...kebun.campur",0,13333.0743813767,0,0,0,0,306.481313637618,6249.42015411612,0,0,0,83809.2255743363,726420.407786384,72326.5615371749,0,5685.95462097638,0,0,0,0,0,0,0
"Sawah9",2025,"14","Sawah",0,0,0,0,0,0,10963.4425730281,12331.6113623883,0,0,0,81952.1430474467,74415.7858252287,731558.547443113,0,3226.65405268717,0,0,0,0,0,0,0
"Tambak9",2025,"15","Tambak",0,0,0,0,0,0,0,0,0,0,0,0,0,8076.0360858046,32304.1443432181,0,0,0,0,0,0,0,0
"Pemukiman9",2025,"16","Pemukiman",0,0,0,0,0,0,0,0,0,0,0,18132.5894593893,10861.1744034416,5393.84262205655,0,137546.002797601,0,0,0,0,0,0,0
"Transmigrasi9",2025,"17","Transmigrasi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lahan.terbuka9",2025,"18","Lahan.terbuka",0,0,0,0,0,0,0,0,0,0,0,0,1328.10652076918,0,0,0,0,5312.42608307535,0,0,0,0,0
"Pertambangan9",2025,"19","Pertambangan",0,0,0,0,0,0,0,0,0,0,0,653.139810456551,0,0,0,0,0,0,2612.55924182614,0,0,0,0
"Tubuh.air9",2025,"20","Tubuh.air",0,0,0,0,0,0,0,0,0,0,0,3493.26925934988,0,0,0,0,0,0,0,13973.0770373994,0,0,0
"Rawa9",2025,"21","Rawa",0,0,0,0,0,1.4462909026015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.613830578066,0,0
"Awan9",2025,"22","Awan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bandara9",2025,"23","Bandara",0,0,0,0,0,0,0,0,0,0,0,25.1350284080795,0,0,0,0,0,0,0,0,0,0,100.54011363193
"Hutan.lahan.kering.primer10",2026,"1","Hutan.lahan.kering.primer",7260.47579072895,0,0,0,0,0,0,0,0,0,0,0,861.941448959014,0,0,0,0,0,0,0,0,0,0
"Hutan.lahan.kering.sekunder...bekas.tebangan10",2026,"2","Hutan.lahan.kering.sekunder...bekas.tebangan",0,77277.3897880252,0,0,0,0,0,0,0,0,0,14865.5130484175,6025.50398436235,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.primer10",2026,"3","Hutan.rawa.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.sekunder10",2026,"4","Hutan.rawa.sekunder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.primer10",2026,"5","Hutan.mangrove.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.sekunder10",2026,"6","Hutan.mangrove.sekunder",0,0,0,0,0,560.082362200155,0,0,0,0,0,0,0,0,0,64.0983104280967,0,0,0,0,0,0,0
"Hutan.tanaman10",2026,"7","Hutan.tanaman",0,0,0,0,0,0,268897.281190564,0,0,0,0,29735.0366428838,21853.8631520281,17983.8569717047,0,0,0,0,0,0,0,0,0
"Perkebunan10",2026,"8","Perkebunan",0,0,0,0,0,0,0,89365.9273998629,0,0,0,12759.1469333265,7036.00256077452,2547.64806988057,0,0,0,0,0,0,0,0,0
"Semak.belukar10",2026,"9","Semak.belukar",0,0,0,0,0,0,0,0,1578.34237502283,0,0,0,405.934043389528,0,0,0,0,0,0,0,0,0,0
"Semak.belukar.rawa10",2026,"10","Semak.belukar.rawa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Savanna...Padang.rumput10",2026,"11","Savanna...Padang.rumput",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pertanian.lahan.kering10",2026,"12","Pertanian.lahan.kering",0,0,0,0,0,0,45055.616995715,0,186.791897827352,0,0,893777.703513786,84828.5669326176,80415.8732266423,3782.30237862215,6671.34346937361,0,319.835668498054,1413.77222896757,1117.43507235004,0,0,8.24743865070923
"Pertanian.lahan.kering..campur.semak...kebun.campur10",2026,"13","Pertanian.lahan.kering..campur.semak...kebun.campur",0,10654.3396431348,0,0,0,0,0,6647.27560114744,0,0,0,88796.6192790312,744476.482747201,75543.8229887577,0,4585.30401658877,0,0,0,0,0,0,0
"Sawah10",2026,"14","Sawah",0,0,0,0,0,0,8743.51976105831,11234.7469027735,0,0,0,85397.843054024,77558.4899885655,734441.376600833,0,675.744443786934,0,0,0,0,0,0,0
"Tambak10",2026,"15","Tambak",0,0,0,0,0,0,0,0,0,0,0,0,0,7368.88407193645,29475.5362877467,0,0,0,0,0,0,0,0
"Pemukiman10",2026,"16","Pemukiman",0,0,0,0,0,0,0,0,0,0,0,17628.9321175341,10031.6479372427,3117.05908122059,0,123106.597737879,0,0,0,0,0,0,0
"Transmigrasi10",2026,"17","Transmigrasi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lahan.terbuka10",2026,"18","Lahan.terbuka",0,0,0,0,0,0,0,0,0,0,0,0,1168.83545689106,0,0,0,0,4675.34182756301,0,0,0,0,0
"Pertambangan10",2026,"19","Pertambangan",0,0,0,0,0,0,0,0,0,0,0,757.869034598571,0,0,0,0,0,0,3031.47613839471,0,0,0,0
"Tubuh.air10",2026,"20","Tubuh.air",0,0,0,0,0,0,0,0,0,0,0,3113.62855982132,0,0,0,0,0,0,0,12454.5142392853,0,0,0
"Rawa10",2026,"21","Rawa",0,0,0,0,0,1.54190050661418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07193007144087,0,0
"Awan10",2026,"22","Awan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bandara10",2026,"23","Bandara",0,0,0,0,0,0,0,0,0,0,0,21.9931513599458,0,0,0,0,0,0,0,0,0,0,87.9726054398398
"Hutan.lahan.kering.primer11",2027,"1","Hutan.lahan.kering.primer",6342.82551498122,0,0,0,0,0,0,0,0,0,0,0,917.650275747703,0,0,0,0,0,0,0,0,0,0
"Hutan.lahan.kering.sekunder...bekas.tebangan11",2027,"2","Hutan.lahan.kering.sekunder...bekas.tebangan",0,69219.1586891143,0,0,0,0,0,0,0,0,0,13975.2101651742,4737.36057687082,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.primer11",2027,"3","Hutan.rawa.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.sekunder11",2027,"4","Hutan.rawa.sekunder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.primer11",2027,"5","Hutan.mangrove.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.sekunder11",2027,"6","Hutan.mangrove.sekunder",0,0,0,0,0,494.801850835327,0,0,0,0,0,0,0,0,0,66.8224118719118,0,0,0,0,0,0,0
"Hutan.tanaman11",2027,"7","Hutan.tanaman",0,0,0,0,0,0,256365.939980041,0,0,0,0,29438.7182064741,21208.9550313954,15682.8047294274,0,0,0,0,0,0,0,0,0
"Perkebunan11",2027,"8","Perkebunan",0,0,0,0,0,0,0,85797.3493832975,0,0,0,13216.6799312136,7192.38281607282,1041.53777319997,0,0,0,0,0,0,0,0,0
"Semak.belukar11",2027,"9","Semak.belukar",0,0,0,0,0,0,0,0,1404.03131065418,0,0,0,361.102962195767,0,0,0,0,0,0,0,0,0,0
"Semak.belukar.rawa11",2027,"10","Semak.belukar.rawa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Savanna...Padang.rumput11",2027,"11","Savanna...Padang.rumput",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pertanian.lahan.kering11",2027,"12","Pertanian.lahan.kering",0,0,0,0,0,0,44020.4865598352,0,128.190665771064,0,0,917191.693339273,90608.9557327026,84459.9196584423,3003.13674860309,5014.66923598142,0,95.3294486828672,1709.67716817107,615.010267695761,0,0,7.21650962519925
"Pertanian.lahan.kering..campur.semak...kebun.campur11",2027,"13","Pertanian.lahan.kering..campur.semak...kebun.campur",0,7815.30959948001,0,0,0,0,0,7473.21308333031,0,0,0,94290.0025503449,763309.031448277,78965.8808307188,0,2393.83073987927,0,0,0,0,0,0,0
"Sawah11",2027,"14","Sawah",0,0,0,0,0,0,5881.65735751624,9745.46056494309,0,0,0,88412.9960689261,80243.5902108101,737134.816808781,0,0,0,0,0,0,0,0,0
"Tambak11",2027,"15","Tambak",0,0,0,0,0,0,0,0,0,0,0,0,0,6651.56773327351,26606.2709330949,0,0,0,0,0,0,0,0
"Pemukiman11",2027,"16","Pemukiman",0,0,0,0,0,0,0,0,0,0,0,17191.1504942495,9229.76469509017,600.397535209069,0,108081.775253507,0,0,0,0,0,0,0
"Transmigrasi11",2027,"17","Transmigrasi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lahan.terbuka11",2027,"18","Lahan.terbuka",0,0,0,0,0,0,0,0,0,0,0,0,999.035499212542,0,0,0,0,3996.1419968486,0,0,0,0,0
"Pertambangan11",2027,"19","Pertambangan",0,0,0,0,0,0,0,0,0,0,0,889.049673472522,0,0,0,0,0,0,3556.1986938895,0,0,0,0
"Tubuh.air11",2027,"20","Tubuh.air",0,0,0,0,0,0,0,0,0,0,0,2714.38986232693,0,0,0,0,0,0,0,10857.5594493079,0,0,0
"Rawa11",2027,"21","Rawa",0,0,0,0,0,1.64125461029562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43067546126986,0,0
"Awan11",2027,"22","Awan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bandara11",2027,"23","Bandara",0,0,0,0,0,0,0,0,0,0,0,19.2440088182007,0,0,0,0,0,0,0,0,0,0,76.9760352721783
"Hutan.lahan.kering.primer12",2028,"1","Hutan.lahan.kering.primer",5366.81160870614,0,0,0,0,0,0,0,0,0,0,0,976.013906274859,0,0,0,0,0,0,0,0,0,0
"Hutan.lahan.kering.sekunder...bekas.tebangan12",2028,"2","Hutan.lahan.kering.sekunder...bekas.tebangan",0,37900.5758181287,0,0,0,0,0,0,0,0,0,30453.8592243578,8680.03324610687,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.primer12",2028,"3","Hutan.rawa.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.rawa.sekunder12",2028,"4","Hutan.rawa.sekunder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.primer12",2028,"5","Hutan.mangrove.primer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hutan.mangrove.sekunder12",2028,"6","Hutan.mangrove.sekunder",0,0,0,0,0,426.693334326177,0,0,0,0,0,0,0,0,0,69.7497711196811,0,0,0,0,0,0,0
"Hutan.tanaman12",2028,"7","Hutan.tanaman",0,0,0,0,0,0,152071.538540937,0,0,0,0,68730.9940894236,47808.9608252457,37656.5904417862,0,0,0,0,0,0,0,0,0
"Perkebunan12",2028,"8","Perkebunan",0,0,0,0,0,0,0,51507.4048504356,0,0,0,33345.6647481082,14337.2604753176,3825.69295770877,0,0,0,0,0,0,0,0,0
"Semak.belukar12",2028,"9","Semak.belukar",0,0,0,0,0,0,0,0,761.729455537477,0,0,0,770.492520887467,0,0,0,0,0,0,0,0,0,0
"Semak.belukar.rawa12",2028,"10","Semak.belukar.rawa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Savanna...Padang.rumput12",2028,"11","Savanna...Padang.rumput",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pertanian.lahan.kering12",2028,"12","Pertanian.lahan.kering",0,0,0,0,0,0,74024.7400905254,24250.0220226749,523.156265775688,0,0,588482.386140842,228364.302691529,214168.591221799,11082.3487658614,28140.4718682185,0,1084.73621858367,3659.34287344773,3527.46393088695,0,0,31.5722101292777
"Pertanian.lahan.kering..campur.semak...kebun.campur12",2028,"13","Pertanian.lahan.kering..campur.semak...kebun.campur",0,27544.556785534,0,0,0,0,26119.7037060879,13817.0497364817,0,0,0,224443.582756767,489346.996956926,190909.13119225,0,6626.80811432912,0,0,0,0,0,0,0
"Sawah12",2028,"14","Sawah",0,0,0,0,0,0,36931.6004867242,9426.50279291149,0,0,0,217705.69828404,195600.962322227,462268.462534526,0,2603.69864862481,0,0,0,0,0,0,0
"Tambak12",2028,"15","Tambak",0,0,0,0,0,0,0,0,0,0,0,0,0,14804.7038408488,14804.703840849,0,0,0,0,0,0,0,0
"Pemukiman12",2028,"16","Pemukiman",0,0,0,0,0,0,0,0,0,0,0,37516.4746591499,16503.5071850354,3758.93857731551,0,57778.1772197384,0,0,0,0,0,0,0
"Transmigrasi12",2028,"17","Transmigrasi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lahan.terbuka12",2028,"18","Lahan.terbuka",0,0,0,0,0,0,0,0,0,0,0,0,2045.73572276557,0,0,0,0,2045.73572276553,0,0,0,0,0
"Pertambangan12",2028,"19","Pertambangan",0,0,0,0,0,0,0,0,0,0,0,2632.93793103023,0,0,0,0,0,0,2632.93793103001,0,0,0,0
"Tubuh.air12",2028,"20","Tubuh.air",0,0,0,0,0,0,0,0,0,0,0,5736.28485850201,0,0,0,0,0,0,0,5736.28485850169,0,0,0
"Rawa12",2028,"21","Rawa",0,0,0,0,0,1.74530741043327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68536805050826,0,0
"Awan12",2028,"22","Awan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bandara12",2028,"23","Bandara",0,0,0,0,0,0,0,0,0,0,0,42.0962724484602,0,0,0,0,0,0,0,0,0,0,42.0962724485148
"Hutan.lahan.kering.primer13",2029,"1","Hutan.lahan.kering.primer",4328.4104142276,0,0,0,0,0,0,0,0,0,0,0,1038.40119447845,0,0,0,0,0,0,0,0,0,0
"Hutan.lahan.kering.sekunder...bekas.tebangan13",2029,"2","Hutan.lahan.kering.sekunder...bekas.tebangan",0,32198.680217799,0,0,0,0,0,0,0,0,0,27814.4295769611,5432.02280890185,0,0,0,0,0,0,0,0,0,0
