,year,id.sector,sector,Tconsumption,Padat_Ditimbun_di_TPA,Padat_Ditimbun_Lubang,Padat_Kompos,Padat_3R,Padat_ins_sampah_domestik,Padat_ins_sampah_industri,Padat_dibakar_terbuka,Padat_tidak_terkelola,Cair_septic_tank,Cair_MCK_plus,Cair_IPAL_Aerob,Cair_IPAL_Anaerob,Cair_tidak_terkelola,Cair_Biogas,Cair_Pengolahan_KIMIA,Cair_3R
39,2016,39,Penyediaan Akomodasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2016,40,Penyediaan Makan Minum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2016,41,Informasi dan Komunikasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2016,42,Jasa Perantara Keuangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2016,43,Asuransi dan Dana Pensiun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2016,44,Jasa Keuangan Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2016,45,Jasa Penunjang Keuangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2016,46,Real Estate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2016,47,Jasa Perusahaan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2016,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2016,49,Jasa Pendidikan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2016,50,Jasa Kesehatan dan Kegiatan Sosial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2016,51,Jasa lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2016,52,Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2017,1,Tanaman Pangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2017,2,Tanaman Hortikultura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2017,3,Perkebunan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2017,4,Peternakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2017,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2017,6,Kehutanan dan Penebangan Kayu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2017,7,Perikanan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2017,8,"Pertambangan Minyak, Gas dan Panas Bumi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2017,9,Pertambangan Bijih Logam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2017,10,Pertambangan dan Penggalian Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2017,11,Industri Batubara dan Pengilangan Migas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2017,12,Industri Makanan dan Minuman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2017,13,Pengolahan Tembakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2017,14,Industri Tekstil dan Pakaian Jadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2017,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2017,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2017,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2017,18,"Industri Kimia, Farmasi dan Obat Tradisional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2017,19,"Industri Karet, Barang dari Karet dan Plastik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2017,20,Industri Barang Galian bukan Logam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2017,21,Industri Logam Dasar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2017,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2017,23,Industri Mesin dan Perlengkapan YTDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2017,24,Industri Alat Angkutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2017,25,Industri Furnitur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2017,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2017,27,Ketenagalistrikan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2017,28,Pengadaan Gas dan Produksi Es,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2017,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2017,30,Konstruksi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2017,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2017,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2017,33,Angkutan Rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2017,34,Angkutan Darat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2017,35,Angkutan Laut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2017,36,Angkutan Sungai Danau dan Penyeberangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2017,37,Angkutan Udara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2017,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2017,39,Penyediaan Akomodasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2017,40,Penyediaan Makan Minum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2017,41,Informasi dan Komunikasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2017,42,Jasa Perantara Keuangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2017,43,Asuransi dan Dana Pensiun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2017,44,Jasa Keuangan Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2017,45,Jasa Penunjang Keuangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2017,46,Real Estate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2017,47,Jasa Perusahaan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2017,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2017,49,Jasa Pendidikan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2017,50,Jasa Kesehatan dan Kegiatan Sosial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2017,51,Jasa lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2017,52,Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2018,1,Tanaman Pangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2018,2,Tanaman Hortikultura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2018,3,Perkebunan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2018,4,Peternakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2018,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2018,6,Kehutanan dan Penebangan Kayu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2018,7,Perikanan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2018,8,"Pertambangan Minyak, Gas dan Panas Bumi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2018,9,Pertambangan Bijih Logam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2018,10,Pertambangan dan Penggalian Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2018,11,Industri Batubara dan Pengilangan Migas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2018,12,Industri Makanan dan Minuman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2018,13,Pengolahan Tembakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2018,14,Industri Tekstil dan Pakaian Jadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2018,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2018,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2018,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2018,18,"Industri Kimia, Farmasi dan Obat Tradisional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2018,19,"Industri Karet, Barang dari Karet dan Plastik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2018,20,Industri Barang Galian bukan Logam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2018,21,Industri Logam Dasar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2018,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2018,23,Industri Mesin dan Perlengkapan YTDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2018,24,Industri Alat Angkutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2018,25,Industri Furnitur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2018,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2018,27,Ketenagalistrikan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2018,28,Pengadaan Gas dan Produksi Es,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2018,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2018,30,Konstruksi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,2018,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2018,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2018,33,Angkutan Rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2018,34,Angkutan Darat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2018,35,Angkutan Laut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2018,36,Angkutan Sungai Danau dan Penyeberangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2018,37,Angkutan Udara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2018,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2018,39,Penyediaan Akomodasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2018,40,Penyediaan Makan Minum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2018,41,Informasi dan Komunikasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2018,42,Jasa Perantara Keuangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2018,43,Asuransi dan Dana Pensiun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2018,44,Jasa Keuangan Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2018,45,Jasa Penunjang Keuangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2018,46,Real Estate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2018,47,Jasa Perusahaan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2018,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2018,49,Jasa Pendidikan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2018,50,Jasa Kesehatan dan Kegiatan Sosial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2018,51,Jasa lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2018,52,Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2019,1,Tanaman Pangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2019,2,Tanaman Hortikultura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2019,3,Perkebunan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2019,4,Peternakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2019,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2019,6,Kehutanan dan Penebangan Kayu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2019,7,Perikanan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2019,8,"Pertambangan Minyak, Gas dan Panas Bumi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2019,9,Pertambangan Bijih Logam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2019,10,Pertambangan dan Penggalian Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2019,11,Industri Batubara dan Pengilangan Migas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2019,12,Industri Makanan dan Minuman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2019,13,Pengolahan Tembakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2019,14,Industri Tekstil dan Pakaian Jadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2019,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,2019,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2019,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2019,18,"Industri Kimia, Farmasi dan Obat Tradisional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2019,19,"Industri Karet, Barang dari Karet dan Plastik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,2019,20,Industri Barang Galian bukan Logam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2019,21,Industri Logam Dasar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,2019,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2019,23,Industri Mesin dan Perlengkapan YTDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2019,24,Industri Alat Angkutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,2019,25,Industri Furnitur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,2019,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2019,27,Ketenagalistrikan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2019,28,Pengadaan Gas dan Produksi Es,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2019,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,2019,30,Konstruksi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2019,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2019,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2019,33,Angkutan Rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2019,34,Angkutan Darat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2019,35,Angkutan Laut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2019,36,Angkutan Sungai Danau dan Penyeberangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2019,37,Angkutan Udara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2019,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2019,39,Penyediaan Akomodasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,2019,40,Penyediaan Makan Minum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2019,41,Informasi dan Komunikasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2019,42,Jasa Perantara Keuangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2019,43,Asuransi dan Dana Pensiun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2019,44,Jasa Keuangan Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2019,45,Jasa Penunjang Keuangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2019,46,Real Estate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2019,47,Jasa Perusahaan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2019,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2019,49,Jasa Pendidikan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2019,50,Jasa Kesehatan dan Kegiatan Sosial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2019,51,Jasa lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,2019,52,Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2020,1,Tanaman Pangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2020,2,Tanaman Hortikultura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,2020,3,Perkebunan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2020,4,Peternakan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2020,5,"Jasa Pertanian, dan Perburuan ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2020,6,Kehutanan dan Penebangan Kayu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2020,7,Perikanan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2020,8,"Pertambangan Minyak, Gas dan Panas Bumi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2020,9,Pertambangan Bijih Logam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2020,10,Pertambangan dan Penggalian Lainnya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2020,11,Industri Batubara dan Pengilangan Migas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2020,12,Industri Makanan dan Minuman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2020,13,Pengolahan Tembakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2020,14,Industri Tekstil dan Pakaian Jadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2020,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2020,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2020,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2020,18,"Industri Kimia, Farmasi dan Obat Tradisional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2020,19,"Industri Karet, Barang dari Karet dan Plastik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2020,20,Industri Barang Galian bukan Logam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
